scrape_date,id_departure,id_arrival,departure_datetime,arrival_datetime,airline,travel_class,is_nonstop,price
2024-12-05,SGN,DAD,2024-12-07 16:35,2024-12-07 17:55,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,DAD,2024-12-07 14:05,2024-12-07 15:30,Bamboo Airways,Economy,Nonstop,1275000
2024-12-05,SGN,DAD,2024-12-07 18:55,2024-12-07 20:20,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-07 19:55,2024-12-07 21:15,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-07 21:15,2024-12-07 22:35,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-07 05:55,2024-12-07 07:15,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2024-12-07 07:00,2024-12-07 08:20,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2024-12-07 15:20,2024-12-07 16:50,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2024-12-07 17:10,2024-12-07 18:20,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2024-12-07 08:00,2024-12-07 09:30,Vietnam Airlines,Economy,Nonstop,1746000
2024-12-05,SGN,DAD,2024-12-07 15:30,2024-12-07 16:50,Vietnam Airlines,Economy,Nonstop,1746000
2024-12-05,SGN,DAD,2024-12-07 09:10,2024-12-07 10:30,Vietnam Airlines,Economy,Nonstop,1875000
2024-12-05,SGN,DAD,2024-12-07 10:15,2024-12-07 11:35,Vietnam Airlines,Economy,Nonstop,1875000
2024-12-05,SGN,DAD,2024-12-07 12:30,2024-12-07 13:50,Vietnam Airlines,Economy,Nonstop,1875000
2024-12-05,SGN,DAD,2024-12-07 11:45,2024-12-07 13:05,Vietnam Airlines,Economy,Nonstop,2026000
2024-12-05,SGN,DAD,2024-12-07 16:15,2024-12-07 17:35,Vietnam Airlines,Economy,Nonstop,2026000
2024-12-05,SGN,DAD,2024-12-07 21:15,2024-12-07 22:35,Vietnam Airlines,Business,Nonstop,2499000
2024-12-05,SGN,DAD,2024-12-07 11:45,2024-12-07 13:05,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 12:30,2024-12-07 13:50,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 15:30,2024-12-07 16:50,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 05:55,2024-12-07 07:15,Vietnam Airlines,Business,Nonstop,3039000
2024-12-05,SGN,DAD,2024-12-07 07:00,2024-12-07 08:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 08:00,2024-12-07 09:30,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 15:20,2024-12-07 16:50,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 16:15,2024-12-07 17:35,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 18:55,2024-12-07 20:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 19:55,2024-12-07 21:15,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-07 17:10,2024-12-07 18:20,Vietnam Airlines,Business,Nonstop,3916000
2024-12-05,SGN,DAD,2024-12-07 10:15,2024-12-07 11:35,Vietnam Airlines,Business,Nonstop,4780000
2024-12-05,SGN,DAD,2024-12-07 18:15,2024-12-08 11:00,"Scoot, Singapore Airlines",Business,1 stop in SIN,21159000
2024-12-05,SGN,DAD,2024-12-07 10:15,2024-12-07 22:25,"THAI, Vietnam Airlines",Business,"2 stops in BKK, HAN",22507000
2024-12-05,SGN,DAD,2024-12-07 01:55,2024-12-07 11:40,EVA Air,Business,1 stop in TPE,22990000
2024-12-05,SGN,DAD,2024-12-07 09:05,2024-12-07 15:40,"Scoot, Singapore Airlines",Business,1 stop in SIN,24114000
2024-12-05,SGN,CXR,2024-12-07 09:35,2024-12-07 10:40,Bamboo Airways,Economy,Nonstop,691000
2024-12-05,SGN,CXR,2024-12-07 07:45,2024-12-07 08:55,Vietjet,Economy,Nonstop,788600
2024-12-05,SGN,CXR,2024-12-07 18:05,2024-12-07 19:15,Vietnam Airlines,Economy,Nonstop,1098000
2024-12-05,SGN,CXR,2024-12-07 06:50,2024-12-07 08:00,Vietnam Airlines,Economy,Nonstop,1314000
2024-12-05,SGN,CXR,2024-12-07 12:35,2024-12-07 13:40,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,CXR,2024-12-07 19:35,2024-12-08 15:25,"Cathay Pacific, Vietnam Airlines",Economy,"2 stops in HKG, HAN",13616000
2024-12-05,SGN,CXR,2024-12-07 19:50,2024-12-08 09:40,"Vietnam Airlines, China Southern",Economy,"2 stops in BKK, CAN",47739000
2024-12-05,SGN,CXR,2024-12-07 12:35,2024-12-07 13:40,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2024-12-07 19:35,2024-12-08 15:25,"Cathay Pacific, Vietnam Airlines",Business,"2 stops in HKG, HAN",19603000
2024-12-05,SGN,CXR,2024-12-07 08:00,2024-12-07 16:35,China Southern,Business,1 stop in CAN,20851000
2024-12-05,SGN,CXR,2024-12-07 20:10,2024-12-08 09:40,"THAI, China Southern",Business,"2 stops in BKK, CAN",77863000
2024-12-05,SGN,HAN,2024-12-08 11:10,2024-12-08 13:20,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 05:45,2024-12-08 07:55,Vietravel Airlines,Economy,Nonstop,2104040
2024-12-05,SGN,HAN,2024-12-08 20:30,2024-12-08 22:40,Bamboo Airways,Economy,Nonstop,2117000
2024-12-05,SGN,HAN,2024-12-08 23:20,2024-12-09 01:30,Vietjet,Economy,Nonstop,1803800
2024-12-05,SGN,HAN,2024-12-08 05:20,2024-12-08 07:30,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 06:00,2024-12-08 08:10,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 06:40,2024-12-08 08:50,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 07:00,2024-12-08 09:10,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 11:30,2024-12-08 13:40,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 12:10,2024-12-08 14:20,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 12:30,2024-12-08 14:40,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 12:35,2024-12-08 14:45,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 20:25,2024-12-08 22:35,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 20:45,2024-12-08 22:50,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 21:40,2024-12-08 23:50,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 22:05,2024-12-09 00:10,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 23:00,2024-12-09 01:05,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-08 20:55,2024-12-09 10:50,Bamboo Airways,Economy,1 stop in DAD,2040000
2024-12-05,SGN,HAN,2024-12-08 23:20,2024-12-09 01:30,Bamboo Airways,Economy,Nonstop,2117000
2024-12-05,SGN,HAN,2024-12-08 08:15,2024-12-08 10:20,Vietjet,Economy,Nonstop,2138600
2024-12-05,SGN,HAN,2024-12-08 21:00,2024-12-08 23:05,Vietjet,Economy,Nonstop,2138600
2024-12-05,SGN,HAN,2024-12-08 10:00,2024-12-08 12:10,Vietjet,Economy,Nonstop,2322200
2024-12-05,SGN,HAN,2024-12-08 19:10,2024-12-08 21:20,Vietjet,Economy,Nonstop,2322200
2024-12-05,SGN,HAN,2024-12-08 14:35,2024-12-08 16:40,Vietjet,Economy,Nonstop,2516600
2024-12-05,SGN,HAN,2024-12-08 16:00,2024-12-08 18:10,Vietjet,Economy,Nonstop,2516600
2024-12-05,SGN,HAN,2024-12-08 07:45,2024-12-08 09:55,Bamboo Airways,Economy,Nonstop,2571000
2024-12-05,SGN,HAN,2024-12-08 19:55,2024-12-08 22:05,Bamboo Airways,Economy,Nonstop,2571000
2024-12-05,SGN,HAN,2024-12-08 21:00,2024-12-08 23:05,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2024-12-08 22:00,2024-12-09 00:05,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2024-12-08 18:05,2024-12-08 20:15,Vietjet,Economy,Nonstop,2732600
2024-12-05,SGN,HAN,2024-12-08 13:30,2024-12-08 15:40,Bamboo Airways,Economy,Nonstop,2797000
2024-12-05,SGN,HAN,2024-12-08 15:10,2024-12-08 17:20,Bamboo Airways,Economy,Nonstop,2797000
2024-12-05,SGN,HAN,2024-12-08 15:20,2024-12-08 17:30,Vietjet,Economy,Nonstop,2916200
2024-12-05,SGN,HAN,2024-12-08 20:30,2024-12-08 22:35,Vietnam Airlines,Economy,Nonstop,2955000
2024-12-05,SGN,HAN,2024-12-08 23:00,2024-12-09 01:05,Vietnam Airlines,Economy,Nonstop,2955000
2024-12-05,SGN,HAN,2024-12-08 05:00,2024-12-08 07:05,Vietnam Airlines,Economy,Nonstop,3182000
2024-12-05,SGN,HAN,2024-12-08 06:30,2024-12-08 08:35,Vietnam Airlines,Economy,Nonstop,3182000
2024-12-05,SGN,HAN,2024-12-08 07:00,2024-12-08 09:10,Vietnam Airlines,Economy,Nonstop,3182000
2024-12-05,SGN,HAN,2024-12-08 07:30,2024-12-08 09:40,Vietnam Airlines,Economy,Nonstop,3182000
2024-12-05,SGN,HAN,2024-12-08 16:40,2024-12-08 18:45,Vietnam Airlines,Economy,Nonstop,3387000
2024-12-05,SGN,HAN,2024-12-08 06:00,2024-12-08 08:05,Vietnam Airlines,Economy,Nonstop,3582000
2024-12-05,SGN,HAN,2024-12-08 08:00,2024-12-08 10:05,Vietnam Airlines,Economy,Nonstop,3582000
2024-12-05,SGN,HAN,2024-12-08 14:55,2024-12-08 17:00,Vietnam Airlines,Economy,Nonstop,3582000
2024-12-05,SGN,HAN,2024-12-08 11:00,2024-12-08 13:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 14:00,2024-12-08 16:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 15:00,2024-12-08 17:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 16:00,2024-12-08 18:10,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 17:00,2024-12-08 19:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 18:00,2024-12-08 20:10,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 19:00,2024-12-08 21:15,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 09:00,2024-12-08 11:05,Vietnam Airlines,Economy,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 10:00,2024-12-08 12:05,Vietnam Airlines,Economy,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 20:00,2024-12-08 22:05,Vietnam Airlines,Economy,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 22:00,2024-12-09 00:05,Vietnam Airlines,Business,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 23:00,2024-12-09 01:05,Vietnam Airlines,Business,Nonstop,3741000
2024-12-05,SGN,HAN,2024-12-08 05:00,2024-12-08 07:05,Vietnam Airlines,Business,Nonstop,4497000
2024-12-05,SGN,HAN,2024-12-08 06:00,2024-12-08 08:05,Vietnam Airlines,Business,Nonstop,4497000
2024-12-05,SGN,HAN,2024-12-08 21:00,2024-12-08 23:05,Vietnam Airlines,Business,Nonstop,4497000
2024-12-05,SGN,HAN,2024-12-08 06:30,2024-12-08 08:35,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2024-12-08 20:30,2024-12-08 22:35,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2024-12-08 07:00,2024-12-08 09:10,Vietnam Airlines,Business,Nonstop,7588000
2024-12-05,SGN,HAN,2024-12-08 07:30,2024-12-08 09:40,Vietnam Airlines,Business,Nonstop,7588000
2024-12-05,SGN,HAN,2024-12-08 08:00,2024-12-08 10:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 09:00,2024-12-08 11:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 10:00,2024-12-08 12:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 11:00,2024-12-08 13:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 14:00,2024-12-08 16:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 14:55,2024-12-08 17:00,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 15:00,2024-12-08 17:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 16:00,2024-12-08 18:10,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 16:40,2024-12-08 18:45,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 17:00,2024-12-08 19:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 18:00,2024-12-08 20:10,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 19:00,2024-12-08 21:15,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 20:00,2024-12-08 22:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2024-12-08 02:25,2024-12-08 10:45,China Southern,Business,1 stop in CAN,13488000
2024-12-05,SGN,HAN,2024-12-08 17:50,2024-12-09 16:35,China Airlines,Business,1 stop in TPE,14023000
2024-12-05,SGN,HAN,2024-12-08 15:55,2024-12-08 23:15,China Southern,Business,1 stop in CAN,16698000
2024-12-05,SGN,HAN,2024-12-08 10:10,2024-12-08 17:35,Vietnam Airlines,Business,1 stop in CAN,28289000
2024-12-05,SGN,DAD,2024-12-08 21:45,2024-12-08 23:05,Vietjet,Economy,Nonstop,1004600
2024-12-05,SGN,DAD,2024-12-08 07:20,2024-12-08 08:40,Vietravel Airlines,Economy,Nonstop,1142840
2024-12-05,SGN,DAD,2024-12-08 09:40,2024-12-08 11:05,Bamboo Airways,Economy,Nonstop,1167000
2024-12-05,SGN,DAD,2024-12-08 21:35,2024-12-08 22:55,Vietjet,Economy,Nonstop,1004600
2024-12-05,SGN,DAD,2024-12-08 20:55,2024-12-08 22:20,Bamboo Airways,Economy,Nonstop,1080000
2024-12-05,SGN,DAD,2024-12-08 19:05,2024-12-08 20:25,Vietjet,Economy,Nonstop,1112600
2024-12-05,SGN,DAD,2024-12-08 07:25,2024-12-08 08:45,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,DAD,2024-12-08 14:05,2024-12-08 15:30,Bamboo Airways,Economy,Nonstop,1275000
2024-12-05,SGN,DAD,2024-12-08 21:15,2024-12-08 22:35,Vietnam Airlines,Economy,Nonstop,1368000
2024-12-05,SGN,DAD,2024-12-08 12:35,2024-12-08 13:50,Vietjet,Economy,Nonstop,1382600
2024-12-05,SGN,DAD,2024-12-08 16:35,2024-12-08 17:55,Vietjet,Economy,Nonstop,1382600
2024-12-05,SGN,DAD,2024-12-08 05:55,2024-12-08 07:15,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-08 07:00,2024-12-08 08:20,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-08 18:00,2024-12-08 19:20,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-08 18:55,2024-12-08 20:20,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-08 19:55,2024-12-08 21:15,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2024-12-08 16:15,2024-12-08 17:35,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2024-12-08 17:10,2024-12-08 18:20,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2024-12-08 08:00,2024-12-08 09:30,Vietnam Airlines,Economy,Nonstop,1746000
2024-12-05,SGN,DAD,2024-12-08 09:10,2024-12-08 10:30,Vietnam Airlines,Economy,Nonstop,2026000
2024-12-05,SGN,DAD,2024-12-08 15:30,2024-12-08 16:50,Vietnam Airlines,Economy,Nonstop,2026000
2024-12-05,SGN,DAD,2024-12-08 12:30,2024-12-08 13:50,Vietnam Airlines,Economy,Nonstop,2448000
2024-12-05,SGN,DAD,2024-12-08 10:15,2024-12-08 11:35,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2024-12-08 11:45,2024-12-08 13:05,Vietnam Airlines,Economy,Nonstop,4348000
2024-12-05,SGN,DAD,2024-12-08 05:55,2024-12-08 07:15,Vietnam Airlines,Business,Nonstop,2499000
2024-12-05,SGN,DAD,2024-12-08 21:15,2024-12-08 22:35,Vietnam Airlines,Business,Nonstop,2499000
2024-12-05,SGN,DAD,2024-12-08 12:30,2024-12-08 13:50,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 15:30,2024-12-08 16:50,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 17:10,2024-12-08 18:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 07:00,2024-12-08 08:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 08:00,2024-12-08 09:30,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 09:10,2024-12-08 10:30,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 10:15,2024-12-08 11:35,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 16:15,2024-12-08 17:35,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 18:00,2024-12-08 19:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 18:55,2024-12-08 20:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 19:55,2024-12-08 21:15,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2024-12-08 11:45,2024-12-08 13:05,Vietnam Airlines,Business,Nonstop,4348000
2024-12-05,SGN,DAD,2024-12-08 01:55,2024-12-08 11:40,EVA Air,Business,1 stop in TPE,22990000
2024-12-05,SGN,DAD,2024-12-08 17:50,2024-12-09 16:25,China Airlines,Business,1 stop in TPE,24672000
2024-12-05,SGN,DAD,2024-12-08 00:10,2024-12-08 13:10,"Asiana, Vietnam Airlines",Business,1 stop in ICN,50519000
2024-12-05,SGN,CXR,2024-12-08 07:45,2024-12-08 08:55,Vietjet,Economy,Nonstop,788600
2024-12-05,SGN,CXR,2024-12-08 06:50,2024-12-08 08:00,Vietnam Airlines,Economy,Nonstop,1098000
2024-12-05,SGN,CXR,2024-12-08 12:05,2024-12-08 13:10,Vietnam Airlines,Economy,Nonstop,1422000
2024-12-05,SGN,CXR,2024-12-08 13:15,2024-12-08 14:10,Vietnam Airlines,Economy,Nonstop,1422000
2024-12-05,SGN,CXR,2024-12-08 14:05,2024-12-08 15:10,Vietnam Airlines,Economy,Nonstop,1422000
2024-12-05,SGN,CXR,2024-12-08 18:05,2024-12-08 19:15,Vietnam Airlines,Economy,Nonstop,1422000
2024-12-05,SGN,CXR,2024-12-08 07:45,2024-12-08 15:30,Bamboo Airways,Economy,1 stop in HAN,4049000
2024-12-05,SGN,CXR,2024-12-08 02:25,2024-12-08 09:40,China Southern,Economy,1 stop in CAN,7374000
2024-12-05,SGN,CXR,2024-12-08 19:50,2024-12-09 18:25,Vietnam Airlines,Economy,"2 stops in BKK, HAN",8483000
2024-12-05,SGN,CXR,2024-12-08 20:10,2024-12-09 16:35,"THAI, China Southern",Economy,"2 stops in BKK, CAN",55598000
2024-12-05,SGN,CXR,2024-12-08 06:50,2024-12-08 08:00,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2024-12-08 12:05,2024-12-08 13:10,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2024-12-08 13:15,2024-12-08 14:10,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2024-12-08 14:05,2024-12-08 15:10,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2024-12-08 18:05,2024-12-08 19:15,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2024-12-08 15:55,2024-12-09 16:35,China Southern,Business,1 stop in CAN,15934000
2024-12-05,SGN,CXR,2024-12-08 19:50,2024-12-09 18:25,Vietnam Airlines,Business,"2 stops in BKK, HAN",18622000
2024-12-05,SGN,CXR,2024-12-08 01:55,2024-12-08 18:25,"EVA Air, Vietnam Airlines",Business,"2 stops in TPE, HAN",26904000
2024-12-05,SGN,CXR,2024-12-08 02:25,2024-12-08 09:40,China Southern,Business,1 stop in CAN,34429000
2024-12-05,SGN,CXR,2024-12-08 00:50,2024-12-08 16:35,"Vietnam Airlines, China Southern",Business,"2 stops in MNL, CAN",104578000
2024-12-05,SGN,HAN,2024-12-09 20:45,2024-12-09 22:50,Vietjet,Economy,Nonstop,1436600
2024-12-05,SGN,HAN,2024-12-09 23:20,2024-12-10 01:30,Vietjet,Economy,Nonstop,1436600
2024-12-05,SGN,HAN,2024-12-09 17:45,2024-12-09 19:55,Vietravel Airlines,Economy,Nonstop,1726040
2024-12-05,SGN,HAN,2024-12-09 23:20,2024-12-10 01:25,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2024-12-09 21:00,2024-12-09 23:05,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2024-12-09 22:05,2024-12-10 00:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2024-12-09 18:00,2024-12-09 20:10,Vietjet,Economy,Nonstop,1674200
2024-12-05,SGN,HAN,2024-12-09 18:05,2024-12-09 20:15,Vietjet,Economy,Nonstop,1674200
2024-12-05,SGN,HAN,2024-12-09 19:10,2024-12-09 21:20,Vietjet,Economy,Nonstop,1674200
2024-12-05,SGN,HAN,2024-12-09 20:45,2024-12-09 22:50,Vietravel Airlines,Economy,Nonstop,1726040
2024-12-05,SGN,HAN,2024-12-09 15:05,2024-12-09 17:10,Vietjet,Economy,Nonstop,1803800
2024-12-05,SGN,HAN,2024-12-09 15:20,2024-12-09 17:30,Vietjet,Economy,Nonstop,1803800
2024-12-05,SGN,HAN,2024-12-09 16:00,2024-12-09 18:10,Vietjet,Economy,Nonstop,1803800
2024-12-05,SGN,HAN,2024-12-09 05:45,2024-12-09 07:55,Vietravel Airlines,Economy,Nonstop,1931240
2024-12-05,SGN,HAN,2024-12-09 19:55,2024-12-09 22:05,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2024-12-09 20:30,2024-12-09 22:40,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2024-12-09 22:00,2024-12-10 00:10,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2024-12-09 05:20,2024-12-09 07:30,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-09 13:40,2024-12-09 15:50,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-09 14:35,2024-12-09 16:40,Vietjet,Economy,Nonstop,1976600
2024-12-05,SGN,HAN,2024-12-09 06:00,2024-12-09 08:10,Vietjet,Economy,Nonstop,2138600
2024-12-05,SGN,HAN,2024-12-09 11:10,2024-12-09 13:20,Vietjet,Economy,Nonstop,2138600
2024-12-05,SGN,HAN,2024-12-09 12:25,2024-12-09 14:35,Vietjet,Economy,Nonstop,2138600
2024-12-05,SGN,HAN,2024-12-09 12:30,2024-12-09 14:40,Vietjet,Economy,Nonstop,2138600
2024-12-05,SGN,HAN,2024-12-09 08:15,2024-12-09 10:20,Vietjet,Economy,Nonstop,2322200
2024-12-05,SGN,HAN,2024-12-09 10:00,2024-12-09 12:10,Vietjet,Economy,Nonstop,2322200
2024-12-05,SGN,HAN,2024-12-09 19:30,2024-12-09 21:35,Vietnam Airlines,Economy,Nonstop,2340000
2024-12-05,SGN,HAN,2024-12-09 20:00,2024-12-09 22:05,Vietnam Airlines,Economy,Nonstop,2340000
2024-12-05,SGN,HAN,2024-12-09 05:10,2024-12-09 07:20,Bamboo Airways,Economy,Nonstop,2344000
2024-12-05,SGN,HAN,2024-12-09 07:00,2024-12-09 09:10,Vietjet,Economy,Nonstop,2516600
2024-12-05,SGN,HAN,2024-12-09 16:40,2024-12-09 18:45,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2024-12-09 17:00,2024-12-09 19:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2024-12-09 18:00,2024-12-09 20:10,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2024-12-09 19:00,2024-12-09 21:15,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2024-12-09 20:30,2024-12-09 22:35,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2024-12-09 13:30,2024-12-09 15:40,Bamboo Airways,Economy,Nonstop,2571000
2024-12-05,SGN,HAN,2024-12-09 15:10,2024-12-09 17:20,Bamboo Airways,Economy,Nonstop,2571000
2024-12-05,SGN,HAN,2024-12-09 16:00,2024-12-09 18:10,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2024-12-09 16:10,2024-12-09 18:15,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2024-12-09 21:00,2024-12-09 23:05,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2024-12-09 15:00,2024-12-09 17:05,Vietnam Airlines,Economy,Nonstop,2955000
2024-12-05,SGN,HAN,2024-12-09 13:00,2024-12-09 15:05,Vietnam Airlines,Economy,Nonstop,3182000
2024-12-05,SGN,HAN,2024-12-09 06:00,2024-12-09 08:05,Vietnam Airlines,Economy,Nonstop,3387000
2024-12-05,SGN,HAN,2024-12-09 12:00,2024-12-09 14:05,Vietnam Airlines,Economy,Nonstop,3387000
2024-12-05,SGN,HAN,2024-12-09 14:00,2024-12-09 16:05,Vietnam Airlines,Economy,Nonstop,3387000
2024-12-05,SGN,HAN,2024-12-09 22:00,2024-12-10 00:05,Vietnam Airlines,Economy,Nonstop,3387000
2024-12-05,SGN,HAN,2024-12-09 23:00,2024-12-10 01:05,Vietnam Airlines,Economy,Nonstop,3387000
